id_r,cue,resp_1,resp_2,resp_3,incorrect
115232,Lob,Anerkennung,Bewertung,WORD,gibt es sowas in Realität
115242,Einwanderer,Fremder,Ausländer,WORD,Imigrant
115376,kreischen,schreien,Fangirl,WORD,Benedict Cumberbatch
115384,Geschirrschrank,Teller,Tassen,WORD,Häkelborde
115394,Spargel,Kartoffel,Schnitzel,WORD,Hollondaise
115420,Peru,Lima,Südamerika,WORD,Ollanta Humala
115421,Humanität,Hilfsorganisationen,"oft ehrenamtlich, aber recht geringes Ansehen",WORD,"etwas, zu dem jeder Mensch fähig sein sollte"
115467,Latzhose,Jeans,körperliche Arbeit,WORD,potienziell sexy
115474,spartanisch,karg,rustikal,WORD,'This is Sparta'
115497,Bulli,Mobbing,Klassenzimmer,WORD,ews-vorlesung
115515,Selektion,Aussonderung,Elite,WORD,hinten runterfallen
115548,Pass,Reisen,Dokument,WORD,Ausweiß
115621,permanent,immer,Make-Up,WORD,dauerhaftig
115688,Gleichheit,Brüderlichkeit,Zwillinge,WORD,Uniformität
115689,Projektion,Psychologie,Beamer,WORD,(Film)Vorführung
115705,Antipode,Gegenfüßler,Australier,WORD,Jules Verne
115837,Straßenbahn,Gebimmel,Innenstadt,WORD,eiligt
115865,Kürbis,Suppe,Halloween,WORD,Kürbiskopf
115873,Rumänien,Osteuropa,Bukarest,WORD,Zeigeuner
115962,Milch,Laktose,Käse,WORD,Joghirt
116003,Stillstand,Ruhe,Beweglosigkeit,WORD,Nichtweiterkommen
116008,Kenia,Afrika,Safari,WORD,Keniata
116083,Stil,Mode,Ästhetik,WORD,Frazu
116132,Buffet,Meine Oma,Gelsenkirchener Barock,WORD,"dunkles Holz, hochglanzpoliert"
116138,Hund,Katze,Kot,WORD,Früherher Familenhund
116142,überstehen,Krise,tapfer,WORD,heimwerkern
116154,Chicorée,bitter,Salat,WORD,knackig
116164,befreien,freisetzen,gehen lassen,WORD,loslaasen
116170,Garderobe,Flur,Kleider,WORD,mänyel
116192,Bob,Baumeister,Frisur,WORD,Muppet Show
116199,Lagebericht,Krieg,Nation,WORD,Status quo
116203,Nashorn,Afrika,Dickhäuter,WORD,"Vogel, der Nashorn von Ungeziefer freipickt"
116208,Viola,Name,Geige,WORD,Veilchenpastille
116247,Versand,Paket,Verpackung,WORD,vci-folie
116267,verschweigen,lügen,verstecken,WORD,uner
116271,kriechen,krabbeln,Gestrüpp,WORD,auf allen vieren
116278,Argentinien,Finalverlierer,Messi,WORD,Buenos Aires
116300,ungebraucht,neu,frisch,WORD,originalverpackt
116307,unentschieden,zeifelnd,indifferent,WORD,entscheidungsschwach
116343,Schwäche,Blasenschwäche,stärke,WORD,slter
116352,Menschenrecht,Grundrecht,Höchstes Recht,WORD,Kämpofen
116354,Brasilien,WM,Zuckerhut,WORD,portugisisch
116388,Chloroform,Knock out,schlaf,WORD,kiminell
116404,Journalismus,Zeitung,Reporter,WORD,Interwiew
116422,Huhn,Hahn,Massentierhaltung,WORD,Kickeriki
116424,überreden,zureden,überzeugen,WORD,"etwas machen, was man nicht wirklich will"
116552,Horn,Kuh,spitz,WORD,Kap hor
116673,Masse,schwer,rühren,WORD,cremig
116737,Endiviensalat,grün,lecker,WORD,friach
116756,Wasserwaage,gerade,Libelle,WORD,austarieren
116857,Holz,Wurm,Möbel,WORD,"Bau,"
116867,Metal,Musik,Festival,WORD,e-gitarre
116971,demütig,Gott,gläubig,WORD,Erfurcht
116991,Tatort,Das Erste,Sonntag,WORD,Achg Uhr
117045,undurchsichtig,Person,Material,WORD,blickdicht
117052,benennen,Name,Aufgabenstellung,WORD,Haustiet
117057,Diskriminierung,Vorurteile,Hass,WORD,Rassismuss
117098,Mango,lecker,süß,WORD,kompiziert
117123,definiert,Undefiniert,Pronomen,WORD,Spezifi
117164,Gebräuche,Habitus,Sitten,WORD,Tradtiton
117215,überlegen,sinnieren,grübeln,WORD,Denkerpose
117219,Angeber,Besserwisser,Klugscheißer,WORD,Labersack
117244,ordentlich,reinlich,akkurat,WORD,petantisch
117264,Chile,berge,kalt,WORD,El condor pasa
117314,Pullover,Kleidungsstück,lange Ärmel,WORD,Winter/warm
117322,Zeitrechnung,vor unserer Zeitrechnung,römischer Kalender,WORD,Gregorianischer Kalender
117377,Frosch,König,grü,WORD,glibschig
117388,Schleifpapier,Tischler,Tisch,WORD,Schmiergelpapier
117420,überbewertet,Geld,Karriere,WORD,VIPs
117429,schmecken,mögen,gerne essen,WORD,Gechmack
117443,Bohne,grün,Kidney,WORD,Mung
117448,hervorragend,großartig,vortrefflich,WORD,herrausragend
117480,Kopfsache,Denker,Denkerin,WORD,Intellektualität
117481,Ukraine,Osteuropa,Politische Konflikte,WORD,Wladimir Horowitz
117509,Pferd,Reiterhof,Schweif,WORD,Thyson - das Pferd meiner Tochter
117604,Krawatte,Schlips,Hemd,WORD,Bür
117660,Spachtel,Ausbessern,Spachtelmasse,WORD,Glattziehen
117670,Geldmittel,Liquidität,Bares,WORD,Penuntzen
117709,Hinleitung,Hirnleistung,Ableitung,WORD,Hinsterben
117710,Ungarn,Budapest,ungern,WORD,Dobogöököö
117718,hinbekommen,gelingen,schaffen,WORD,umgangsprachlich
117813,Zweifler,Skeptiker,Grübler,WORD,Melancolie
117874,Affe,braun,laut,WORD,King Kong
117891,wegmachen,löschen,radieren,WORD,saubermachen
117911,Manipulation,beeinflussen,schlecht,WORD,ungewünscht
117926,Krankenkasse,Debeka,Barmer,WORD,Scuvita
117945,Einwanderer,Immigrant,Ausländer,WORD,Flüchtiling
117981,Lkw,PKW,Autobahn,WORD,80km
117984,Fernrohr,Vögel,Fernglas,WORD,Teelskop
117994,Schlitten,Schnee,Fahren,WORD,rodlen
117995,herausstechend,besonders,einzigartig,WORD,Mermal
117999,spionieren,Agent,schnüffeln,WORD,Geehimdienst
118009,weglaufen,abhauen,ausreißen,WORD,stifften gehen
118013,kommandieren,Befehle,Militär,WORD,gerhorchen
118033,Zebra,Esel,Afrika,WORD,Stepppe
118050,Mainz,Stadt,Karneval/Fastnacht,WORD,Jecken
118064,Kombizange,Werkzeug,Grundausstattung,WORD,Klmpner
118067,Papagei,Vogel,bunt,WORD,Exote
118076,Vertriebene,Akzent,Geschichte,WORD,von drüben rüber
118114,Fleisch,Einstürzende Neubauten,roher Schinken,WORD,Metzgertheke
118118,Antipode,Australien,Ayers Rock,WORD,Angus Young
118119,Slowenien,Schlawiner,Ex-Jugoslawien,WORD,Ljubliana
118120,Milch,wohlschmeckend,weiß,WORD,geripptes 1/4-Liter-Glas
118149,Orgel,Bach,Kirche,WORD,Deep Purple
118165,herstellen,nähen,bauen,WORD,schaffem
118182,Percussion,Trommeln,Schlagzeug,WORD,Rummmms
118187,Vereinigung,Unity,Masse,WORD,Warmheit
118194,Fußbank,Ausruhen,niedrig,WORD,gepolster
118237,Oberhemd,Manschette,Kragen,WORD,büglen
118240,verifizieren,feststellen,erkennen,WORD,whrnehmen
118277,Tiere,SÜSS,unschuldig,WORD,beschützenswert
118330,unschlüssig,zögerlich,zieren,WORD,Ergebniss
118332,Steckrüben,Acker,Herbst,WORD,Rübenhaufen
118373,Mechaniker,Blaumann,Auto,WORD,Wekstatt
118436,Kohlrabi,saftig,Herbst,WORD,Kohlrabigemüse
118491,einschlafen,träumen,Bett,WORD,kuschelig
118501,Bankkaufmann,Ätzjob,aalglatt,WORD,scheissfreundlich
118601,Aktivierung,einschalten,motivieren,WORD,stimmulieren
118648,unabsichtlich,unbewusst,ungelenkt,WORD,ungsteuert
118649,Fuchs,Wild,Pelz,WORD,mwister Grimm
118726,beschwerlich,anstrengend,unangenehm,WORD,hinderllich
118760,Fluss,Wasser,Insel,WORD,Schlängellinien
118770,Dampfer,Schifffahrt,Fluss,WORD,Schlängellinien
118809,Mörder,Messer,Pistole,WORD,Glatzkopf
118855,Draisine,Drainage,Zug,WORD,Pufer
118906,Percussion,Musik,Instrument,WORD,Rhytmik
118949,Quecksilber,giftig,Thermometer,WORD,glibbrig
118963,Flughafen,Reise,Abschied,WORD,Gewusel
118967,mitmachen,Team,Erlebnis,WORD,Zugehörigkeitsgefühl
119011,Segelschiff,Meer,Seemann,WORD,moby dick
119091,Holz,Ofen,Möbel,WORD,gutriechend
119103,Äthiopien,Afrika,Armut,WORD,Hitzue
119128,Petersilie,Kraut,Balkon,WORD,kleinhacken
119156,Pastor,Kirche,Gauck,WORD,rethorisch versiert
119157,Schwäche,Stärke,Kraft,WORD,"Nachdenken, welche man hat"
119163,Sehenswürdigkeiten,Bauwerke,Reisen,WORD,sight seeing
119203,Charaktereigenschaft,Trait,Genetik,WORD,Umwlt
119217,Fanta,bambucha,orange,WORD,fizzy
119252,Intelligenz,Bildung,IQ,WORD,distingiert
119292,Australien,Känguru,boomeran,WORD,grand canyon
119327,Algerien,Krieg,Fremdenlegion,WORD,Marrokkp
119330,Zuschauer,Theater,Applaus,WORD,Voayeur
119336,Zeppelin,Luftschiff,Hindenburg,WORD,Empire State Building
119424,Barrikaden,Demo,Polizei,WORD,Steinewerfer
119463,Parteitag,CDU,Geschwätz,WORD,Kloster banz
119468,neutral,Schiedsrichter,Schweiz,WORD,schampoo
119470,Wolf,Fuchs,Wad,WORD,7 geislein
119513,Couch,Sofa,Gemütlich,WORD,Fernsehr
119576,demütig,zurückhaltend,Kirche,WORD,kriecherisch
119692,Bündnis,Team,Europa,WORD,age of empires
119706,Rosenkohl,Blumenkohl,Brokolie,WORD,Rosenschon
119753,Apfelsaft,Traubensaft,Birnensaft,WORD,Orangensaf
119759,Pakistan,Bin Ladn,Flucht,WORD,AlQuaida
119773,Sale,alles verlogen,kein Geld,WORD,zuviele Menschen
119927,verderben,elend,Sex,WORD,Kühlscheank
119993,Rollschuhe,Kind,Spielzeug,WORD,Starlight Express
120019,Aprilscherz,Azubi,doof,WORD,witzisch
120063,Blazer,schwarz,schick,WORD,Abendgaderobe
120071,Ausübung,Tun,Machen,WORD,Darstllung
120123,Bassgeige,Musik,Instrument,WORD,Gefidel
120132,Beschleunigung,Geschwindigkeit,Schwerkraft,WORD,Meterprosekundeimquadrat
120193,sächlich,Thema,Ding,WORD,Sahuntericht
120251,Engländer,Monarchie,Insel,WORD,spezielles Engisch
120252,Mechaniker,reparieren,Auto,WORD,Fießband
120313,Island,Traumurlaub,Basaltisches Gestein,WORD,mittelatlantischer rücken
120401,nervend,unangenehm,blöd,WORD,nerven aufreibrnd
120441,Funk,und Fernsehen,Radio,WORD,Walky Talky
120461,Fanfare,Tusch,Blasmusik,WORD,Tataaaa
120576,Humanismus,Menschlichkeit,alle gleich,WORD,latain
120591,Cape,Kanerverall,Jacke,WORD,Kaputze
120596,Pferdewagen,Flucht,Bayerisches Oberland,WORD,Leonhardi Ritt
120616,Ausübung,machen,Beruf,WORD,praktizieen
120637,Sturm,Wind,Regen,WORD,Wtter
120681,Einschränkungen,Handicap,behindert,WORD,Rolstuhl
120729,Kasachstan,Land,Freund,WORD,rießengroß
120764,mittelmäßig,Durchschnitt,schlecht,WORD,blutleer
120867,Angeber,Manta,Unangenehm,WORD,Unsympatisch
120868,Prüfungsangst,Schweiß,Schlafmangel,WORD,Verdrengung
120870,Dicke Bohnen,Blähungen,England,WORD,Tönchen
120913,Finanzen,Geld,Steuer,WORD,Lohnsteuererkärung
120959,Shorts,Sommer,Sonne,WORD,Flipflops
120991,Tunesien,Nordafrika,Maghreb,WORD,Ben Ali
121012,Synthesizer,Musik,Disco,WORD,"VoKuHiLa (vorne kurz, hinten lang; Frisur)"
121018,planen,Urlaub,Stress,WORD,Blauplause
121023,Offenheit,netter Mensch,aufgesetzt,WORD,Willkommensein
121024,Planwirtschaft,Zukunft,Vorausschauend,WORD,Diktaktur
121037,Feiertage,frei,Erholung,WORD,gedenkentag
121051,Wandschrank,Holz,praktisch,WORD,vollgestopft
121086,Stil,Mode,Klamotten,WORD,anziehsachen
121098,Spinat,grün,essen,WORD,gehtso
121105,Estland,grün,Küste,WORD,komischeleute
121141,erwecken,Sekte,Psycho,WORD,zeugen jehovas
121149,Haftung,Versicherung,Unfall,WORD,unanagenehm
121150,Makel,Fehler,makellos,WORD,nicht einwadtfrei
121157,Versuchsperson,Proband,Studie,WORD,Dummie
121173,Brechbohnen,grün,lecker,WORD,knackig
121194,Sellerie,Gemüse,Salat,WORD,Potentmittel
121259,zerstreut,unorganisiert,schlecht aufgelegt,WORD,wuschige Haare
121260,Geschwafel,unnötiges Gespräch,Blödsinn,WORD,uninteresant
121311,Argentinien,Gaucho,Rinder,WORD,El Nino
121340,Verhaltensstudie,Wörter,Versuchspersonen,WORD,Wisssenschaft
121397,Statik,Architektur,Glaskonstruktion,WORD,Satbilität
121462,Lord,House of Lords,Der kleine Lord,WORD,Mittelalterroman
121586,Buddhismus,orange,ruhend,WORD,glatzkopf
121642,Landschaft,Park,Berge,WORD,Landschaftsgärter
121661,Wirsing,Kohl,Rouladen,WORD,Würgsching
121690,Wasserwaage,Gleichgewicht,gerade,WORD,gleiher Abstand
121703,Studiengang,lernen,Vorlesung,WORD,wgs
121705,Zange,klemme,kneifen,WORD,rausziehen
121729,Glaube,Zeugen Jehow,katholisch,WORD,Ansichtsache
121741,Zither,Instrument,Berghütte,WORD,Tante Evi
121753,Pinsel,malen,Putzen,WORD,weiseln
121783,Dosenöffner,Konserve,Dosenrand,WORD,schartig
121789,Dreirad,Pucki,Kleinkind,WORD,sturzfrei
121840,Gefährte,Sicherheit,Nähe,WORD,Zweisamkeit
121989,Verzicht,Entzug,Fasten,WORD,Diä
121994,Schottland,Insel,Regen,WORD,Maria Stuart
122038,Rollschuhe,inline skates,Stopper,WORD,Star light express
122046,Belgien,schwarz rot gelb,Stromae,WORD,Jacques brel
122073,insistieren,Sturkopf,Rechthaber,WORD,Neunmalklug
122086,Schlafanzug,schlafen,kuscheln,WORD,bett1
122119,Strickjacke,wärme,Handarbeiten,WORD,kuschelig
122122,Vogelperspektive,oben,schwebend,WORD,Schnabeö
122131,Urin,gelb,Pipi,WORD,Klogang
122192,Echtheit,Realität,Purismus,WORD,Unverfälschtheit
122218,Friseur,Haare,Salon,WORD,schlechtbezahlter Beruf
122289,Kreide,Tafel,Schule,WORD,Fingernagelquietschen
122304,Mainz,rheinisch gute Laune,Karneval,WORD,städte-rivalität
122305,Thailand,"warm, schön",Kinderprostitution,WORD,flatratesex
122310,anmerken,hinzufügen,erläutern,WORD,besserwissen
122370,Slowenien,Ljubljana,die Windischen,WORD,(Ex-)Jugoslawien
122390,Sojabohnen,USA,Allergie,WORD,eiweis
122438,Rettich,scharf,weiß,WORD,Abendesse
122499,Sitz,Auto,Seilbahn,WORD,fersehen
122567,eintönig,langweilig,Farbe,WORD,fleichmäßig
122584,binden,Krawatte,Ehe,WORD,Schnursenkel
122589,Stelzen,Kind,Holzstangen,WORD,staksen
122600,Epoche,Zeit,Stil,WORD,Nonchalance
122612,reagieren,Reaktion,Aktion,WORD,Les Choristes
122617,Biologe,Natur,Tiere,WORD,Frau Helming
122660,aufheben,Müll,Schule,WORD,Gymnasiium
122698,Jackett,Abend,Jacke,WORD,Abendgaderobe
122729,Blazer,elegant,angemessen,WORD,Bussiness
122790,Logo,ZDF,Werbung,WORD,Graphikdesigner
122797,Unterrock,altmodisch,weich,WORD,Kommunionkleid
122897,Bücherregal,Lesenswert,auswahlsreich,WORD,lehrsam
122903,Quecksilber,giftig,silbrig,WORD,Thermometr
122913,Loch,ruhiger Waldsee,raue See,WORD,Allpensee
122960,schwimmen,Wasser,Entspannung,WORD,Sprort
122979,schlemmen,Genuss,zunehmen,WORD,Paul Bucuse
122986,Kroatien,Meer,Wind,WORD,rauhe Menschen
123118,Hamburger,Pfui,Heimat,WORD,pferdfleisch
123131,Detail,Zeichnung,Zeitung,WORD,Versessenheit
123147,Schaffner,Uniform,Fahrscheinkontrolle,WORD,Nervsack
123303,Vorahnung,Weissagung,Befürchtung,WORD,Beklommenheit
123363,Flugzeug,Transatlantik,Turbulenzen,WORD,Fortbewegungsmittel
123390,radieren,Radiergummi,zeichnen,WORD,Matheaufgaben
123417,humorlos,ohne Humor,über-ernst,WORD,agelotisch
123450,Meditation,Ruhe,Nerven,WORD,Mehtode
123472,nervend,Lärm,laut,WORD,Kindr
123488,Parkplatz,Autos,asphaltiert,WORD,zugeparkt
123524,Charaktereigenschaft,positive Eigenschaften,im laufe des Lebens veränderbar,WORD,hard skills
123536,bereichernd,wertvoll,Ergänzung,WORD,Erkenntnid
123558,Gemütlichkeit,Kerze,warm,WORD,kuschelig
123573,scheiden,Ehe,Freundschaft,WORD,auscheiden
123650,unglaublich,verrückt,Story,WORD,hammermäßig
123652,Pakistan,Kopftuch,London,WORD,One Direction
123668,Pferd,Wiehern,Sattel,WORD,Tunier
123699,Partnerbörse,Internet,Speeddating,WORD,KAtalogfrau
123701,möchten,wollen,begehren,WORD,kreigen
123702,Salzsäure,Chemie,ätzend,WORD,Lots Frau
123759,Aufenthalt,Ort,Erinnerung,WORD,Erlaubniss
123788,Nahrungsaufnahme,essen,Geschmack,WORD,genusa
123911,Muttertag,Blumen,Geschenk,WORD,selbstgebastelt
123925,Meerschweinchen,Haustier,Leo,WORD,REmscheid
123928,Fanfare,Burg,Ritter,WORD,Mittelatler
123937,Schwäche,persönlich,Bewerbung,WORD,Störke
123953,planen,Strategie,clever,WORD,stressfrei
123958,Kürbis,orange,lecker,WORD,knackig
123983,Bikini,Atoll,Stuten,WORD,Beißerei
124022,Stift,Füllfeder,schreiben,WORD,zeichnen+
124064,Joghurt,Essen,Löffel,WORD,cremig
124073,Kutsche,Pferd,Kutscher,WORD,Lakei
124122,stürzen,fallen,Politik,WORD,ungeschicklich
124147,Zulassung,TÜV,Erlaubnis,WORD,Zulassungsstele
124163,verinnerlichen,auswendig lernen,assimilieren,WORD,runterbeten
124164,Lego,Duplo,teuer,WORD,starwars+
124200,Rosenkohl,Kindheit,Kartoffeln,WORD,Jamie Oliver
124236,Fliesen,Kühle,Küche,WORD,strapazierfähug
124251,Wolf,Wald,Zähne,WORD,Rotkäpchen
124266,Akademiker,Wissenschaftler,klug,WORD,verkopft
124289,gebrechlich,alt,gebeugt,WORD,tatterich
124290,Peperoni,scharf,Red Chilli,WORD,Pflänzchen
124379,Manuskript,Rede,Theater,WORD,schauspielr
124384,Müll,Dreck,Eimer,WORD,rausbringen
124487,Zepter,Richtung angeben,Führung,WORD,Hervortuen
124506,Zicke,Schimpfwort,Teenager,WORD,"zicke,zacke,Hühner...."
124561,Hölle,Teufel,Feuer,WORD,rotgelb
124604,Mexiko,Tequila,Schnurrbart,WORD,super mario
124609,Fräulein,altmodisch,Jungfrau,WORD,60iger-Jahre
124648,Artischocke,Obst,Pizza,WORD,Aloe vera
124697,Straßenkarte,plan,gemäß,WORD,netzt
124763,Rechthaberei,Alleswisser,nicht objektiv,WORD,sturr
124813,Floskel,Redewendung,Aphasiker,WORD,Dummschwätzer
124842,Gartenstuhl,Sommer,Sonnenschirm,WORD,Shatten
124855,Ruderboot,Sport,Wasser,WORD,Reegatta
124869,Schlüpfer,unmodern,Baumwolle,WORD,hreunterziehen
124883,Overall,Arbeitszeug,Bequemklamotte,WORD,Wohlfühlkleidung
124887,unvorhersehbar,Schicksal,überraschend,WORD,unplanbar
124953,Panik,angst,Herzklopfen,WORD,hypervantilation
124998,Dicke Bohnen,rot,Rankenpflanze,WORD,Chilli con carne
125041,Lord,unwirklich,Mann,WORD,samtjacke
125087,Mangold,Gemüse,Stiel,WORD,großblättrig
125151,Spachtel,Arbeitsmaterial,Sand,WORD,Wergzeug
125160,nervös,unruhig,ängstlich,WORD,vorgfreude
125261,passen,Klamotten,Menschen zueinander,WORD,Puzzleteile
125291,Hocker,Tabourett,Schemel,WORD,Sitzenbleiber
125306,Gebräuche,positiv,negativ,WORD,nervog
125317,Frisör,Haare,Schere,WORD,kmmen
125344,Jahre,Alter,Mensch,WORD,Maschiine
125363,Bekanntschaft,flüchtig,Freund,WORD,oberfächlich
125458,Kroatien,Urlaub,sonne,WORD,Game of Thrones
125484,Lokomotive,schwarz,Rauch,WORD,Huhu
125673,Straßenbahn,Tramway,Bim,WORD,Trämli
125683,Leber,Alkohol,Galle,WORD,fegato alla veneziana
125737,Rumpf,Ende,Bauch,WORD,Restl
125750,humorlos,fad,trist,WORD,Suderant
125757,Zweifler,Nörgler,unzufrieden,WORD,kein Vertrsuen
125913,Sweatshirt,Pullover,Freizeit,WORD,labberig
126048,Spitzkohl,Gemüse,kochen,WORD,Rezepz
126096,Talent,Gabe,angeboren,WORD,was-draus-machen
126116,Percussion,Abhören,Untersuchen,WORD,Amnamnese
126244,Volksfest,Menschen,Bier,WORD,karrussel
126274,Rechenaufgabe,Mathematik,Grundschule,WORD,eckenrechnen
126317,Schreibtisch,Füller,Bücher,WORD,briefeschreiben
126332,Frisör,Haare schneiden,Fönen,WORD,Fisieren
126345,Iran,Irak,naher Osten,WORD,middle east
126495,poetisch,Gedicht,Fantasie,WORD,Träume/träumer
126498,Beton,Haus,Grua,WORD,Bindemittel/Kleber
126532,Anstalt,Satire,Mollath,WORD,saudummer begriff
126552,endgültig,aus,letztlich,WORD,finito
126744,Schranken,Bahnübergang,Vollbeschrankung,WORD,Gefahrraumsicherung
126787,Dinge,Unsagbares,Gegenstände,WORD,Mehreres
126795,Soße,essen,selber machen,WORD,birtte kein Maggi
126797,Herzblut,Engagement,mit ganzer Kraft dabei,WORD,"Sache, die ich mache, einfach weil ich es will"
126799,abmachen,entfernen,vereinbaren,WORD,unschönes uumgangssprachliches Wort
126800,Karneval,Fasching,Verein,WORD,leider oft nur Saufanlass
126830,Bolivien,Land,Bolivar,WORD,Columbien
126835,Panflöte,Pan,Fußgängerzone,WORD,El Condor pasa
126875,indirekt,hintenrum,vage,WORD,wischi-waschi
127070,listig,hinterhältig,schlau,WORD,gewieft
127077,unbeschwert,leicht,sorgenlos,WORD,stressfrei
127142,Lob,Tadel,Erziehung,WORD,Belohung
127148,dement,Alzheimer,Gedächtnisschwund,WORD,Harry potter
127150,Haar,Wurzel,Zopf,WORD,pferdeschwnaz
127157,Fernsehtisch,Couch,Wohnzimmertisch,WORD,frenseher
127204,Stelzen,Holz,Kinderspiel,WORD,hochbeinig
127222,Linsen,groß,mehlig,WORD,schmacklos
127378,unvorhersehbar,Utopie,Chance,WORD,planan
127461,Latzhose,Kind,bequem,WORD,rot/weiss gestreif
127472,Verweis,Tadel,Hinweis,WORD,hinzeigen
127485,kreischen,Kreissaal,laut,WORD,Mädvhen
127497,Dudelsack,Schottland,Kilt,WORD,Meldodie
127539,Ähnlichkeit,Gemeinsamkeiten,Verwandschaft,WORD,Fmilie
127549,Aristokratie,Adel,Pyramiede,WORD,Regierungssform
127559,Gitarre,Musik,Band,WORD,Pete Doherty
127570,Säge,Beil,Holz,WORD,Spähne
127598,E-Piano,Großtante,schön,WORD,Yann Tiersen
127610,Cognac,Zigarre,Sessel,WORD,Cognacglas
127626,Ausländer,Immigranten,Asyl,WORD,"wir sind alle Ausländer, fast überall"
127794,Funk,Radio,Handy,WORD,Flugezug
127824,unfertig,unvollendet,offen,WORD,unbeendet
127871,permanent,immer,Nerft,WORD,Make up
127939,Mantel,Kleidung,Regenschirm,WORD,Knoppf
127968,Sessel,Stuhl,Stoff,WORD,Sesselpupser
127983,Tagesschau,Tagesschaumusik,Moderatoren,WORD,schechte Nachrichten (schlimme)
128068,Seilbahn,Berg,Hang,WORD,Gonde
128072,etablieren,arbeiten,überlegen,WORD,herausstechen
128124,Einfühlsamkeit,weich,Ausgang,WORD,überstrapaziert
128146,Selbstbild,Kunst,Malerei,WORD,Portrai
128161,heftig,stark,kräftig,WORD,intesiv
128196,Phrase,Satzteil,Geschwätz,WORD,Phrasendrescher
128248,Oberhemd,Unterhemd,altbacken,WORD,Buisness
128271,Kabinett,Minister,Präsident,WORD,parteienm
128275,Personengruppe,Reisegruppe,Yuppies,WORD,yopis
128277,Nachweis,Beweis,Stammbaum,WORD,Mikrorganismen
128433,herausragend,super,exzellent,WORD,spizze
128474,Wunde,rot,Schnitt,WORD,Schürfung
128508,Schauspieler,Film,Theater,WORD,Di Caprio
128580,Buchmesse,Frankfurt,lesen,WORD,Orell Füssli
128585,Vorsehung,Schicksal,fatal,WORD,Voraussagung
128632,Möhre,Gemüse,lecker,WORD,knackig
128658,beeindrucken,alles geben,guten Eindruck machen,WORD,anderes Geschlech
128751,argumentieren,diskutieren,auseinandersetzen,WORD,kompromis
128797,Chaiselongue,Französisch,Schlafcouch,WORD,Refmdwort
128857,Fernrohr,Fernglas,Obkektiv,WORD,Weitsicht
128872,Schlüssel,Wohnung,Haus,WORD,Autp
128880,heißen,nennen,bedeuten,WORD,No more responses
128934,Schaubild,Statue,Figur,WORD,Museeum
128968,Sprudel,Kohlenstoffdioxid,Gas,WORD,Crèpes
128987,überwinden,Erfolg,Hindernis,WORD,Wiederstand
129048,Dachgeschoss,Geister,Holz,WORD,dunkeö
129066,Spiritus,Alkohol,Wodka,WORD,Desintifikation
129072,abmachen,Papier,Kleber,WORD,hakelig
129080,eintönig,zweitönig,dreitönig,WORD,viertönig
129083,Artikulation,Ähm,öh,WORD,hmm
129084,versteckt,Leiche,Goldtopf,WORD,tüdleü
129087,Alkohol,sauufen,Bier,WORD,Absturz bambambam
129088,Note,scheiß schule,im ernst jetzt,WORD,f-dur
129126,Meerschweinchen,Tier,süß,WORD,quiken
129191,scheiden,Trennung,Trauer,WORD,Kindesführsorge
129193,Syrien,Flüchtlinge,Datteln,WORD,"Krieg (welche Überraschung, hmm)"
129203,stürzen,fallen,Schmerzen,WORD,voreillig
129210,Ruhe,Gelassenheit,Frieden,WORD,Aufegwühlt
129222,wöchentlich,Markt,Serien,WORD,Wohentage
129225,Charisma,breitem Grinsen,"Menschen, bei dennen man sich wohlfühlt",WORD,George Clooney
129280,Türe,Overtüre,Ton,WORD,Luftdurhlässigkeit
129321,Geldmittel,wichtig,Gesellschaft,WORD,notwenidg
